word1,word2,sim
имитирующий,изображающую,0.754
контейнеров,мышей,0.015
слов,страниц,0.215
обнаруживают,находят,0.885
руке,плечу,0.2
добавляется,строит,0.077
покидает,остается,0.008
сделанное,построенную,0.638
позволяющих,разрешающих,0.9380000000000001
занимать,продавать,0.162
механизме,двигателе,0.508
прощайте,забывайте,0.554
заметна,очевидна,0.6769999999999999
облако,дымка,0.33799999999999997
берега,побережья,0.762
тела,плеча,0.154
народ,шар,0.008
вере,цветку,0.023
чета,пара,0.808
руками,шеями,0.062
плохого,великолепной,0.0
идеями,планами,0.654
яростный,злой,0.746
информировал,сообщал,0.9460000000000001
автомобиль,автострада,0.123
кистям,пальцам,0.323
открывать,происходить,0.254
крошечных,огромных,0.0
арифметики,ритма,0.023
ночи,дня,0.0
сохраняли,защищали,0.6849999999999999
соглашается,отказывает,0.0
трудном,простом,0.0
десятилетия,века,0.20800000000000002
красивый,прекрасный,0.9380000000000001
приносил,посылала,0.062
счастливые,радостные,0.8460000000000001
заметные,очевидные,0.6769999999999999
моторами,двигателями,0.892
норка,мех,0.154
информируют,сообщают,0.9460000000000001
печальна,смешно,0.0
подбадривать,отговаривать,0.038
красивое,прекрасное,0.9380000000000001
начинал,происходило,0.40800000000000003
костями,локтями,0.154
понимают,знают,0.6769999999999999
играх,действиях,0.462
победителем,кандидатом,0.192
предприятии,компании,0.923
глубин,величин,0.315
создают,делаются,0.8310000000000001
состоянии,мальчике,0.08499999999999999
создавался,представлял,0.015
слушая,слыша,0.7
жена,солома,0.015
тяжелом,легком,0.0
заслуживать,зарабатывать,0.446
глубину,величину,0.315
югу,северу,0.0
доктором,профессором,0.446
посылают,посещают,0.0
официальный,приличный,0.231
области,зоны,0.808
грязном,узкой,0.0
книга,статья,0.392
возьмут,украдут,0.269
